AppID,Timestamp Created,UserID,Language,PlayTimeTotal,ReviewID,Purchase,Recommended,ReviewText
2780710,1745537530,76561198989810620,english,504,193515930,true,true,"Its a good game, i liked it. nice dual power system, skills. Difficulty is in user's hands but boss fights are too easy"
2780710,1745531791,76561198003087687,english,1145,193511243,true,true,"really fun surviorslike.  im having a lot of fun with it.  the devs are engaged and improving the game.  the warpaint system is interesting as well.  its fun overall and of the better survivorlike's out there that ive tried."
2780710,1745519606,76561198108125925,english,100,193498860,true,true,"Very fun ""Survivors-Like"" with refreshing and innovative mechanics and an awesome pixel artstyle in a nordic setting!"
2780710,1745512578,76561199757749446,english,68,193491109,true,true,"pleasant visual and sound accompaniment. Clear and pleasant gameplay. But please add a local co-op for 4 people, so the game will be even more enjoyable."
2780710,1745498360,76561198138268543,english,1391,193475833,true,true,":)"
2780710,1745418829,76561198311241957,english,979,193412508,true,true,"babachaya"
2780710,1745406830,76561198115787176,english,673,193402028,true,true,"nice"
2780710,1745377077,76561199397255475,english,264,193383296,true,true,"vary fun game. this game can tun on my vary bad and old pc to so 10/10 game. :P"
2780710,1745356353,76561199719538620,english,228,193365751,false,true,"What a fantastic Game I am having a blast but PLEASE add more synergies I need super wolves!!"
2780710,1745349675,76561198261438670,english,333,193358238,true,true,"Gooood vampire like game"
2780710,1745346201,76561199508079552,english,961,193354129,true,true,"it is fun"
2780710,1745345421,76561198149682011,english,627,193353189,true,true,"Got this game because of wnaderbots and i've been loving it and i'm looking forward to more content!"
2780710,1745332941,76561198043403934,english,252,193339202,true,true,"SO far its a solid foundation, I really like the skills and the meta progression each character feels good to play, But the Web of Wyrd really needs some work, It really needs the option to either replace or relocate Wyrd Nodes Which could cost you Blue Crystals, Or also the ability to upgrade them with those Blue Crystals."
2780710,1745245600,76561198412042423,english,4301,193268737,true,true,"10/10"
2780710,1745245431,76561199050265830,english,1432,193268534,true,true,"feels polished.
has good run and meta progression. 
has additional prestige like modifiers for an extra challenge.
doesn't get old many different builds and possible combinations.
fun game, with unique mechanics."
