AppID,Timestamp Created,UserID,Language,PlayTimeTotal,ReviewID,Purchase,Recommended,ReviewText
2780710,1745311513,76561198269002852,japanese,616,193323071,true,false,"武器のレベルアップだけでなくアビリティも取得していくという少しだけオリジナリティを持ったゲーム。ただ、これが曲者でレベルアップする毎に武器とアビリティが交互に強化していくせいでレベル７０あったとしても武器を３５回ほどしか強化できない。そのせいで二つの武器を取得後強化して新しい武器を作り出すのが困難であり、そもそもの話どれだけリロードしても片方の武器が手に入らないなんてこともたまに起こるのではなく多々起こる。それに加えレベルアップ時の武器能力上昇にはノーマルからレジェンドまであり厳選していかないとボスが倒せないし、その能力上昇も手数が増えるのか攻撃力が増えるのかクールタイムが減るのかのランダム。
つまり装備がそもそも揃わない、揃っても上手く能力を強化できず、武器レベルも上げれず俺つえーできないゲーム。"
2780710,1745287274,76561198086543597,japanese,1022,193309311,true,false,"クラウドセーブに致命的バグ
スキルが初期化された上、レベルと消費したポイントは戻らず。
初期化できないため、永遠初期能力でやるハメに
お金の無駄遣いだった
4/26　アップデートによりバグは改善されましたが、
Asgard's Fall: Originsと比べるとハチャメチャ感が少なく　若干薄味に感じる"
2780710,1744900564,76561198055431167,japanese,382,192944795,true,false,"ド安定のヴァンサバライクに色々な工夫をした作品
その＋＠はどれも好感の持てる出来であり、また何気ない敵の接触非ダメージも大軍に特攻する楽しさがあって良い
プレイフィールはまあまあ悪くないと思う

自分が問題視したのはレベルアップ時の選択肢
ランダムでレベルアップ項目にコモンからレジェンダリーのレア度がある
やめてくれ、そのリアルラック要求
通常のレベルアップ選択で良いスキルを選抜した上にレア度まで要求してくるとか苛立ち要素でしかない
自分は神経質なので、此処で良いスキルの良いレアが出なければやり直し、リロールできなくなったらゲーム中止
このループに陥ってゲームが止まった

常々問うているが、この類全てのゲームに存在する乱数というものはプレイヤーに心地よいストレスでなければならないと思う
このゲームはその点で残念だった

上記も踏まえ、スキルの取捨選択が悪すぎて強化がまともに進まなければあっさり物量に圧し潰されるという更なるストレス
まあゲームバランスが悪いって一言なのだが、
色々と惜しいと思う。レベルアップ時のレア度とかいうクソ要素なくして中央値くらいの成長にすれば敵の物量と丁度良いバランスになるんじゃないかなあ

追記
しかも初見殺しみたいな中ボスとか……
なんでスキル選抜（ビルド考えないと詰む）、レア度選抜、敵から逃げ回る強制
ここまで乗り越えてあっさりブチ殺されるPC（二面）
流石にもう許容できる限度を超えたのでアンインスコ

何度でもどのようなヴァンサバ系にもいうけど、敵から逃げ惑うことを強要する事で成立するゲームバランスは
クソゲーだと思います"
2780710,1744880372,76561199380284618,japanese,328,192928355,false,true,"可愛いドットと壮大なBGMが特徴的なサバイバー系ローグライト。
回避アクションもあってなかなかいい感じ。
まだ2時間ちょっとしかしてませんがいろんなビルドが試せそうでいい。


[strike][h3]要望[/h3]
おそらく既に別のユーザーから言及されていそうですが、
「ウィルドの網目」でステータス強化をするときに『どのステータスを、どれくらい上げたか』が
数値として見えないのだけ改善してくれたら嬉しいです。
リジェネは確保出来ているのか、クリティカル率が今どれくらいなのか、などを一覧で確認したい。[/strike]
↑
【訂正】
プレイ中いつでもSwitchのプロコンやPSのDUALSHOCKなら""オプションボタン""で
ステータスを表示できることを確認しました。失礼しました。"
2780710,1744721590,76561198861480139,japanese,152,192795377,true,false,"バランス悪すぎ。移動速度が出ないと詰むが、出なさすぎて終わる。そもそも移動速度取得前提のシステム誰得？"
2780710,1744444263,76561198375586147,japanese,140,192559471,true,true,"[h1]ボリューム不足だけどかなり良い[/h1]
キャラが3体しかいないのと、後述する理由によって火属性が有利なので選択肢がかなり少ないですが、接触ダメージがないおかげでかなり快適に遊べます。
敵が落とすルーンの内容がランダムであるためハクスラ的な楽しみがあるのもいいですね。
とりあえずDemo版をプレイして本家との違いを確認するべきだと思います。

攻略に際しては本家ヴァンサバと同じく攻撃速度が最も重要であり、次点で10分ごとに現れるボスの攻撃を避けるために移動速度がある程度必要なのと、火属性のヒルが優秀なのと、ヒルを始めとした火属性スキルとその強化を優先して取りましょう。
それ以外の全ては無視していいです。
序盤のヒルは8秒に1くらいしか回復できず心許ないですが、強化していけば回復のない状況やボス戦中でも回復できるので圧倒的に強い生存スキルです。
まだ1時間しかやっていないので他の属性にも回復スキルがあるのかもしれませんが、距離などの制約もないためヒルが一番優秀であることには変わりないと思います。

キャラが10体くらい増えたうえで、火属性以外にもヒルのような生存スキルがあれば文句の付けようがないのですが、本家に近い値段できちんと本家とは異なる魅力を備えているのは素晴らしいです。"
2780710,1744307868,76561198959121256,japanese,3410,192446040,true,true,"ハクスラ要素のあるＶＳライク。
なかなかの良ゲーなのに何故か日本語レビューが阿鼻叫喚の様相なので、このゲームの面白さに辿り着けていない方向けにプレイのコツを書いてみます。筆者は4ステージめの難易度75でルーン掘りをしてる程度なのでTHE最強を求めた突き詰めた攻略ではありません、予めご了承のほどを。

1.合体技はオマケ。クリアするには必要ないので無理して取ろうとしない方が良いです。
無理せず取れたらラッキー位のつもりで、取るためにリロりまくるのはやめた方がよいかなと思います。

2.初期は泣きながら１ステージめを周回しまくりましょう。
ステータスのファーストプライオリティは移動速度なので移動速度付きのルーンを何個か拾えるまで死んでも死んでも泣きながら１ステージ目を回りましょう。とにかく移動速度があがるならこのルーンは白で構いません。ここがなかなかの苦行かなと思います。
移動速度が上がってくれば敵にぶつかってもダメージを受けない仕様上攻撃を食らわずにヒット＆アウェイできるようになり攻略が飛躍的に楽になります。

3.１ステージ目をクリア出来てもすぐ次のステージにはいかずに１ステージ目の難易度を上げていって強いルーンを探しましょう。移動速度を下げずにそれ以外のパラメータを上げていくようにするのがいいと思います。
難易度の上げ方としては、スキルスロット、敵の数は上げた方がむしろ簡単になるくらいで、ダメージ、攻撃範囲、移動速度は上げても実際の難易度にはあまり影響せず、攻撃速度、射撃速度、ヴァルハラは上げると劇的に難易度があがります。
リロールは上げない方が簡単ではありますが１段階なら上げてもクリアには問題ないかなって感じです。

4.ある程度納得出来るルーンが揃ったらステージを進めていきましょう。クラフトできるルーンも結構馬鹿になりませんが最初のステージの素材だけでは作れないものが沢山あります。特にどんなにパズルを頑張っても空いてしまう空白を埋めてくれるステータスルーンは優秀です。
又、筆者的にはエピックの十字型したルーンもオススメです。これを取ってスキルスロットを3に絞って炎氷雷スキルをなんでもいいので１個ずつとる形にすればスキルのリロール回数も減るし雑に強いのでクリアに苦労してる人は是非試してみてください。

ざっとですがこんな感じで進めていけばいいかと思います。
移動速度をある程度あげるまではTHE苦行的な面がありますが、意識して上げていけば苦行ゾーンはすぐ抜けれます。そして更に強いルーンを揃えていけばその先には高速で敵の間を駆け抜け、鎧袖一触に敵を葬っていく爽快な無双プレイが待っています。楽しみましょう！"
2780710,1744273120,76561198178359546,japanese,356,192415506,true,false,"[h1]新しい形のヴァンサバライク[/h1]

本作はまったく新しい仕様が盛り込まれているので新鮮な気持ちでビルドを考えることができる。

ただこの新機能が足を引っ張っている部分もあって、ヴァンサバライク特有の「プレイを繰り返すこと」との相性が悪く感じた。

[h1]翻訳[/h1]

不自然さなしの日本語で安心。ただし一部未翻訳のところもある。

[h1]本作独自の仕様[/h1]

[b]①パッシブ機能[/b]

レベルが上がるとアクティブ→パッシブ→アクティブ→パッシブと交互にスキルを育成できるようになっている。

スキル習得では3択の中から選ぶまではよくある仕様だが、その後に菱形タイルのいずれかに取得したパッシブスキルを配置するようになっている。

　 ◇◇◇◇◇◇
　◇◇◇◇◇◇◇
  ◇◇◇◇◇◇◇◇
　◇◇◇◇◇◇◇
　 ◇◇◇◇◇◇

みたいな感じだ。ここの好きなところに配置できる。

そしてパッシブスキルの中には[u]「右上（方角はランダム）のスキルを50%（100%と150%もある）強化」[/u]というようなものもあって、たとえば「攻撃力10%アップ」のパッシブスキルを置いた後に「右のスキルを100%強化」のスキルをその左に配置すると「攻撃力10%」の効果が100%高まるという仕組みだ。

他にも[u]置いた場所の周囲にパッシブスキルが一定数配置されていると効果が発動するパッシブスキル[/u]も存在しているので、「どう配置するか」を長いスパンで考えていくのが面白い。

気に入らないスキルについても[u]リロールが最初から、しかもローコストで行えるので自由度も高い。[/u]それでいて同じスキルでも効果の強さが1段階から3段階に分かれていて3段階目のほうが効果は高いので[u]3段階目が出るまでリロールで厳選する[/u]、ということも可能だ。

[b]②ウォーペイント[/b]

プレイすると「顔料」が時折手に入るようになるが、最初のミッドガルドをクリアすることでウォーペイントの制作がアンロックされ、顔料を使って作ることができる。また通常のプレイ中においても完成済みのウォーペイントがドロップするようになる。

このウォーペイントが本作に用意された2種類の永続アップグレードのうちの1つとなっていて、装着することでウォーペイントの種類に応じて能力が上がる（所定の枠に埋める仕様になっていて、ウォーペイントごとに枠のサイズが異なるので複数装備可能）。

しかし問題がないわけではなく、それぞれ一度アンロックしてしまえば永続的に効果が発揮するが、要求する顔料が多めなので「顔料集めのための周回プレイ」をどうしてもせざるを得ないものとなっていて、単調なプレイの繰り返しが求められる。

さらにドロップ品のウォーペイントのほうが普通に強力なので苦労して素材を集めて作ってみたが使いどころがないようなものもあるのも難点であり、仕様が噛み合っていない。

[h1]難易度[/h1]

本作独自のパッシブスキルの仕様を把握するまでは多分難しい。

人によっては初回プレイで理解できるかもしれないし、2，3回目で把握できるかもしれない。

本作は1プレイ20分となっていて、10分と20分にボスが出現し、20分のボスを倒すとクリアという仕様だ。

ただ10分のボスが曲者でここまでに育成がうまくいっていないと倒せずに負けるか長丁場を強いられる。

「育成が上手くいっているかどうか」の目安については「12分までに倒せるかどうか」だと個人的には感じている。12分から雑魚の増援が登場して、さらに厳しくなるがいい具合に育っていれば12分で倒すことが可能だからだ。そしてその後の12分～20分までも半ばボーナスステージと化すのでそこを目安にしてみるといいかもしれない。

一応育成が上手くいっていなくても粘り続けることができれば15分あたりで倒すことは可能だが、その後も厳しい戦いを強いられる。

コツとしては
　・火、氷、雷の3属性があるが1つに絞って育てる
　・初期武器の剣スキル「血の帳」は弱いので強化優先度は低い
　・属性ダメージを伸ばす[u]（最優先）[/u]
　・HP再生やMAXHPも大事だがミッドガルドを攻略するならアーマーの方が大事
　・移動速度の重要度も高いので10分のボスまでに+20%ぐらいにしておきたい
といったところか。

20分のボスについてはボスが固定の場所にいるだけなので育成がしっかりできていれば1分かからずに撃破可能だ。

また本作の永続アップグレードとして「セイズの石」というものがあり、プレイをし続けていると自然と+1ずつ上がっていき、1上がる度に1ポイント得られて色々と強化できるようになっているので、クリアできなくてもプレイ自体は無駄にならないのでそこは安心だ。

[h1]問題点[/h1]

・パッシブスキルの仕様は独自性があって面白いが、ある程度育成が進むまでプレイがまったく安定しないため、クリア済みのステージでも真面目にプレイしたうえで普通に負けることがあるのがストレス。

・苦労して作るウォーペイントより普通にプレイして手に入るウォーペイントのほうが強い。これのせいで顔料集めが意味のないものになってしまっている。ドロップ用のウォーペイントと顔料由来のウォーペイントの2ページ制にしてそれぞれ独立させるか、顔料由来のウォーペイントは1～2マスにして枠を埋めやすいようにする、ぐらいしないと使いどころがない。

・通常プレイが退屈。定番の難易度を上げる機能はあるが、セオリーを把握してウォーペイント枠を一通り埋めると途端にプレイが安定してひたすら円運動をしているだけの20分になるのでつまらない作業と化す。それでいて実績の種類も少ないのでやり込み甲斐がない。

・第2ステージの10分に登場するボスの狙い撃ちがただの理不尽要素。弓矢の発射タイミングがわかりにくい上に1発の被弾でMAXHPの50%以上減らされるのでまともに遊べたものではない。

[h1]まとめ[/h1]

仕様の癖はあるが、アイテム回収範囲が最初から広かったり、リロールがローコストで何回もできたりと競合に比べて遊びやすいように感じた。とはいえ初期の移動速度に関しては若干難があり、強化がほぼ必須にもかかわらず、パッシブで移動速度上昇がなかなか出てこない場合もあるのでそこはやや遊びにくさを感じた。

本作独自のパッシブスキルについては最初こそわかりにくさがあったが、仕組みがわかると途端に「どういう配置で進めるか」を考えるのが楽しくなるユニークな機能だった。個人的にはかなり好き。

ただそんな新しい機能はあってもゲームプレイそのものについては競合作品と変わらない上に問題点が幾つもあるので購入する際は注意してほしい。"
2780710,1744214061,76561197998143471,japanese,470,192370450,true,true,"敵が重なりながら群れの様に襲ってくる挙動が楽しい。
接触ダメージがないのでダッシュで群れに突っ込むプレイも出来る。
強化方法も独特でちょっと頭を使う感じがイイです。
北欧神話モデルなので世界が9つ保証されてるのも嬉しいですね！！"
2780710,1744208226,76561198027140157,japanese,413,192364272,true,true,"北欧神話系ヴァンサバ　ドット絵がかわいい
こういうタイプのゲームには珍しく、敵へ接触した際のダメージはない
そのぶん、敵の湧く数や体力は結構高めで、視認性の悪い遠隔攻撃もボンボン飛んでくる
リロールの敷居がかなり緩く、移動しつづけていれば結構生き残れるのでちょうどいいバランス

レベルアップ時の選択はスキル(自動発動、特定の組み合わせで進化あり)の選択と
パッシブ効果のあるピース(特定の配置でシナジー効果あり)を交互に獲得できる
ヴァンサバ系よろしく、メタプログレッションで永続強化できるが、こちらもパズル(バックパックヒーローやタルコフっぽいテトリス)になっている
ボスを倒した際に得られるルーンや、MAP攻略中に得られる顔料でアンロックするピースを、取捨選択するのが悩ましい

脳金無双サバイバーかと思いきや、しっかり回避をさせられ、ちょっと手を止めて悩む時間もある良作"
