AppID,Timestamp Created,UserID,Language,PlayTimeTotal,ReviewID,Purchase,Recommended,ReviewText
2780710,1745323274,76561198076729535,koreana,372,193330759,true,true,"[h2] 웰메이드. 아직은 즐길게 많지 않지만 4시간동안 계속 박게 만드는 매력은 있음. [/h2]
고유 노드들의 파워가 쎄서 스킬이나 패시브의 수치딸깍만으로 딜 스케일링이 되는것이 아닌 특이한 기재들도 몇개 있어 신선했음.

회복 수단도 나름 잘 갖춰져 있지만 그만큼 내 딜이 쎄지 않으면 몹들도 실시간으로 강해져서 조금 빡빡하게 플레이 해야함.
그래도 리롤 코스트가 매우 싼편이라 렙업할때마다 리롤 2~3번까진 그냥 공짜 느낌으로 돌릴 수 있다.
그래서 스킬&패시브 선택지가 많은 겜인데도 나름 원하는 방향성으로 캐릭 육성이 수월해 좋았음.

아쉬운건 역시 어쩔수 없는 게임의 볼륨..
6시간 정도 즐겼는데 캐릭은 다 언락하고 나머진 문양 해금을 위한 재료파밍인데
아직은 굳이 해금해야하나 싶은것들이 좀 있었다.

맨 첫판 했던 강화인 거인의 이빨+소용돌이 베기=불타는 혼돈의 칼날
이 스킬에 도트 상태이상이 적용 즉시 전체피해 입히는 노드가 제일 재밌었음.

가격이 싸서 구매하고 잠깐 즐겼다가 나중에 해봐도 될듯.

"
2780710,1744938546,76561198149225940,koreana,825,192983469,true,false,"개ㅈ같은게임. 데모시절부터 한글 고르면 접속도 안되는 버그 있었음. 아직도 안고쳤네? 증상부터 에러메시지까지 그대로임. 데모때랑 뭐가 달라진건지 모르겠음. 캐릭터 하나 추가된거? 그저 겉만 번지르르 하지 속은 쓰레기 자체임."
2780710,1744709634,76561198075426966,koreana,1144,192787023,true,true,"할만함 버그 고쳐짐"
2780710,1744658876,76561198308427671,koreana,459,192753135,true,true,"어, 뱀서 이후 등장한 뱀서류 중 가장 잘 만든거 같다.

상당히 완성이 기대되는 게임이네요."
2780710,1744621751,76561198349936222,koreana,1600,192721423,true,true,"게임은 재밌습니다. 하지만 컨텐츠는 부족하고, 미완성된 모습이 너무 많습니다.

-----------------------------------------------------------------------------------------------------------------------------------

1. 한국어 지원 미비합니다. 번역이 구글번역기 수준이고, 번역 안된 부분도 존재하며 아예 텍스트가 없는 박스도 존재합니다. (영어로 바꾸면 보임)

2. 처음 튜토리얼 등의 설명이 전무합니다. 

3. 보스별 파훼 기믹이 명확하지 않습니다. (아무런 단서도 존재하지 않고, 바나헤임에서 번개맞고 죽음)

4. 밸런스가 엉망입니다. 3명의 캐릭터의 기본공격은 물리계열이라 다른 계열의 덱빌딩을 원한다면 기본공격을 버리고 플레이해야  하지만, 레벨업 승급 선택시에 기본공격을 배제할 수 없으니 족쇄를 달고 플레이하는 셈입니다. 그렇다고 소환, 원거리 등의 서브계열을 위주로 ""얼굴화장"" 의 문양을 선택한다면 ""실""의 추가 피해 효과는 주속성 계열만 존재하기에 역시 불이익을 가지고 플레이하게 됩니다.

5. 불친절한 이미지. 그래픽이 도트로 구성되어 있으면서, 게임내에서 지원해주는 조합식에 텍스트가 전혀 없습니다. 조그마한 도트 이미지를 확대시켜 보여주기만 할 뿐이고 능력의 이름마저 기재되어있지 않습니다. 또한 게임플레이 도중에는 조합식을 확인할 수도 없습니다. 

6. 인벤토리 칸이 너무 적고, ""얼굴화장""의 문양의 등급은 효과 갯수으로만 정해지며, 효과는 T1, T2, T3 로 다시 구분됩니다만은, 높은 등급의 문양이라도 4개의 효과 모두 T1등급의 효과로 구성되어, 하나의 T3 등급의 효과를 가진 가장 낮은 등급의 문양이 더 좋은 효율을 낼 수 있는 만큼, 게임내의 아이템의 등급구별과 아이콘, UI의 가시성이 최악입니다.

7. ""오픈베타"" 정도의 완성도를 가졌습니다. 만약 Asgard's ""Fall — Viking Survivors"" 게임이 완성되려면 아무것도 모르는 사람이 봐도 최소 1년이라는 시간과 자본, 개발력, 기획력이 필요하다고 생각될 정도로 ""완성되지 않은"" 게임이라고 할 수 있습니다.

솔직히 무료 DEMO 버전이라면 박수를 보낼만한 퀄리티라고 생각합니다만, 유료 버전임을 생각한다면, 구매하는 것을 다시 한번 생각해보심을 권고합니다."
2780710,1744563567,76561198417694744,koreana,1434,192676332,true,true,"아직 9개의 맵중 4개만 나왔고, 다양한 빌드가...있기는 한데... 원하는 빌드로 마음대로 못하지만 그래도 재밌습니다.
번역 누락도 많고, 튜토가 따로 없어서 기능들을 다 하나씩 해봐야하다보니 조금 귀찮았지만 게임 접근에 어려움은 없습니다.


룬 세팅이 일단 개빡셉니다!!!! 인벤에 룬 일괄 정리 버튼도 좀 추가해주세요!!! 인벤 칸도 엄청 작아서 아쉽고!! 프리셋 기능도 추가좀!!! 재접속하면 다른 캐릭터로 해놨는데 전사로 다시 바뀌는거 개선점여!!

네 그 외엔...다 좋습니다.


메모장 ㅡ
최대 공속 : 500%
최대 회피 : 33%
최대 이속 : 150% (패치로 제한 생김)"
2780710,1744542250,76561198049908608,koreana,365,192652341,true,false,"음... 그닥 추천은 안해요."
2780710,1744531465,76561198437917742,koreana,1305,192642713,true,true,"클라우드저장기능없을때 포맷해서 새로시작해서 업적 끝
담패치에 봅세"
2780710,1744525212,76561198180795873,koreana,691,192637874,true,true,"흔하게 쏟아지는 뱀서류들과 차별화를 둔 여러 시스템을 가진 웰메이드 게임
메인에서 기본적으로 강화하는 것 외에도
플레이중 모아온 자원으로 룬을 제작하여 세팅하는 것과
캐릭터에 따라 다르게 해야하는 마디세팅 등
단순히 레벨만 올리면 강해지는 시스템이 아니라서 신선함

아래 스킬은 각 5렙이상 올리면 추가스킬이 발동된다
예시) 도끼던지기 5렙 + 단검던지기 5렙 = 도끼던지기5+단검던지기5+산산조각

리바이어던 도끼 던지기(냉기, 원거리) + 단검 던지기(물리, 원거리)
➡️ 산산조각 리바이어던 도끼 (냉기, 물리, 원거리) : 투척된 도끼에서 단검발사됨

불꽃 도끼(불, 폭발) + 로키의 전기 환영(번개, 원거리)
➡️ 전기 도끼 (화염, 번개, 원거리, 폭발)

거인의 이빨(불, 근접) + 소용돌이 베기(물리, 근접)
➡️ 불타는 혼돈의 칼날 (화염, 물리, 근접, 오라)

스카디의 얼음 화살(냉기, 원거리) + 궁니르(번개, 원거리)
➡️ 오딘의 얼음 화살 (냉기, 번개, 원거리)

발리스타(물리, 소환) + 위그드라실의 펄스(번개, 원거리)
➡️ 스톰피어서 (번개, 물리, 소환, 원거리)

갈라지는 땅(물리, 근접) + 빙하의 파괴(냉기, 원거리)
➡️ 프로스트팽 반지 (물리, 냉기, 근접, 원거리)

펜리르의 발톱(물리, 원거리) + 토르의 분노(번개, 원거리)
➡️ 천둥발톱 (번개, 물리, 원거리)

수르트의 불길(화염, 원거리) + 얼음 세례(냉기, 근접)
➡️ 헬스톰 (화염, 냉기, 원거리, 소환)"
2780710,1744505123,76561198123687601,koreana,509,192622680,true,false,"Asgard's Fall has crashed. A crash report was sent to the developer!
Error:
l32 argument is undefined

스킬조합이 합성시 버그같은오류가 생겼는데 이게 뭐에요..개발자님!"
