AppID,Timestamp Created,UserID,Language,PlayTimeTotal,ReviewID,Purchase,Recommended,ReviewText
2780710,1745139979,76561198002454114,tchinese,2093,193171517,false,true,"good game
"
2780710,1745067027,76561198317182383,tchinese,1085,193098535,true,true,"第4關王是劇情殺好歹說明一下吧?
另外裝備符文一直無緣無故消失也太扯
好歹一個腳色一個符文裝備欄吧，換腳色就要全裝備拆下符文再重新配置"
2780710,1745049473,76561198267635263,tchinese,442,193083153,true,true,"撇除遊戲未做完的情況，個人覺得這款是有潛力的遊戲
遊戲戰鬥的機制不錯，角色、技能、繩結，各個機制的搭配還滿重要的，也決定玩家強度能到哪

因為遊戲上下限高，先行版遊戲時間個人覺得約在3.5h~7h↑之間
如果每一把技能搭到好，幸運的話我相信3h就能把目前版本的關卡打完了

但還是覺得有一些機制可以再更完善和彈性
像是繩結的%數提升，如果能連著繼承就還不錯，能讓繩結系統更加的延展性
使用者體驗這塊也是，再做的完善一點遊戲整體玩起來會更舒服
我相信現在應該也沒有玩家想要一格一格清背包了吧"
2780710,1745033626,76561197971807220,tchinese,244,193071282,true,false,"+局內的天賦樹有創意，需要思考怎麼排列最佳化

-一局只能有一種神技組合，還常常骰不到配對的組合，
-神技組合太少，沒有那種質變後讓人覺得哇塞的感覺
-沒辦法隨時看技能組合和角色狀態
-地圖太單調，祭壇可有可無

結語：變化性太少，需改善的地方太多，目前不值這個售價，建議5折以上再買"
2780710,1744795381,76561198192799505,tchinese,233,192855210,true,false,"一開始玩起來還不錯 可是幾個小時 就膩了光第一關就要刷好多次 很無聊"
2780710,1744722269,76561198425883610,tchinese,1001,192795979,true,false,"先不說農素材的方面有多麻煩
就說第二關10分鐘會遇到的那個弓箭手BOSS
躲在冰塊後面，攻擊顯示已經是綠色了還能一箭給我滿血秒了
這遊戲美術真的挺可愛，可惜其他部分不足以支撐"
2780710,1744644195,76561198413464613,tchinese,274,192738530,true,false,"測試的時候能玩的不多 覺得還不錯玩

但是正式後發現蠻無聊的..."
2780710,1744559378,76561198095495791,tchinese,1265,192671336,true,true,"此遊戲開荒有難度，不像其他的割草遊戲可以舒服的割草
當然你還是可以舒服的割草，但這需要你玩到""後期""
前期技能跟符文還沒弄好的時候你就是一坨，而且回血手段少的可憐
小提醒，肉身撞到小怪不會受傷，只需閃他們的紅色攻擊區就好，所以跑速很重要"
2780710,1744481039,76561198159499205,tchinese,3324,192598460,true,true,"居然沒有雲端儲存，我傻眼.......
但是整體是好玩的，對得起這個價格CP值挺高的"
2780710,1744479716,76561198106225945,tchinese,591,192596818,true,false,"玩完一局打開物品欄看看打到什麼好貨，一看裝備中的符文消失了。那我是農心酸的嗎?"
2780710,1744460642,76561198005272354,tchinese,171,192574406,true,false,"不推薦 又是一個逼你農能力 才能過關的遊戲
好用的技能就那幾個 沒一直稱跑速 閃都閃不掉
內容少 腳色解鎖也麻煩"
2780710,1744420717,76561198119817629,tchinese,963,192541681,true,true,"刷怪過程是不錯的
就是整體操作有點爛 
遊戲中一定要用滑鼠去按確認 加個按enter確認行不行 然後改成QWE選招就更好
符文沒辦法一鍵整理 還要一個一個慢慢賣
要換符文還要一個一個慢慢看他的功能
局內又看不到合成大裝的表
說是有4個區 但第4個區第2隻王 見臉就把我秒了
玩了幾次還不知道怎麼過 不知道是不是劇情殺 他也沒說"
2780710,1744297508,76561198121022270,tchinese,1704,192434863,true,true,"沒雲端後台 有點小失望.."
2780710,1744282388,76561198317214897,tchinese,213,192421371,true,true,"簡單好玩"
2780710,1744244854,76561199087820561,tchinese,1680,192398562,true,false,"用steam deck玩字小到看不清楚，而且內容太少。"
2780710,1744227455,76561198110567427,tchinese,549,192384133,true,true,"構築完成後 嘎嘎刷怪十分上頭!
技能合成表局内不能查看，局外只有像素技能圖示也很不清楚 待優化"
